,enrollee_id,company_size,company_type,target
16627,26401,50through99,Pvt Ltd,0
16628,16882,100through500,Pvt Ltd,0
16629,11597,50through99,Pvt Ltd,1
16631,12787,100through500,Pvt Ltd,0
16633,238,100through500,Pvt Ltd,0
16634,11850,50through99,Pvt Ltd,1
16635,5551,50through99,Pvt Ltd,0
16636,6618,10000+,Pvt Ltd,1
16637,29880,1000through4999,Pvt Ltd,0
16638,25562,50through99,Pvt Ltd,0
16639,29976,50through99,Pvt Ltd,1
16640,7709,<10,Funded Startup,0
16641,28123,50through99,Pvt Ltd,0
16642,8140,100through500,Pvt Ltd,0
16643,5979,10000+,Pvt Ltd,1
16644,18926,50through99,Pvt Ltd,0
16645,27760,10through49,Early Stage Startup,0
16646,8248,50through99,Pvt Ltd,0
16647,29687,5000through9999,Pvt Ltd,0
16648,26622,100through500,Pvt Ltd,0
16649,21316,100through500,NGO,1
16650,17339,50through99,Pvt Ltd,1
16651,2327,1000through4999,Pvt Ltd,1
16652,17911,100through500,Pvt Ltd,0
16653,29293,1000through4999,Pvt Ltd,0
16654,4142,1000through4999,NGO,1
16655,28789,5000through9999,Pvt Ltd,0
16656,22522,50through99,Early Stage Startup,0
16657,22892,<10,Pvt Ltd,0
16658,1116,10000+,Pvt Ltd,0
16659,29659,50through99,Pvt Ltd,1
16660,27579,100through500,Public Sector,0
16661,3112,10through49,Funded Startup,0
16662,15081,<10,Pvt Ltd,1
16663,11257,100through500,Pvt Ltd,1
16664,29662,50through99,Pvt Ltd,0
16665,23971,100through500,Public Sector,0
16666,24838,10000+,Pvt Ltd,1
16667,27853,<10,Public Sector,0
16668,12910,100through500,NGO,0
16669,26187,50through99,Public Sector,0
16670,19364,10000+,Pvt Ltd,0
16671,9526,100through500,Pvt Ltd,0
16672,29012,10through49,Pvt Ltd,1
16673,4884,50through99,Pvt Ltd,0
16674,27574,50through99,Pvt Ltd,1
16675,5777,50through99,Pvt Ltd,1
16676,614,100through500,Pvt Ltd,0
16677,21002,<10,Early Stage Startup,0
16678,33302,10through49,Pvt Ltd,0
16679,26649,<10,Funded Startup,0
16680,8344,500through999,Pvt Ltd,0
16681,9424,100through500,Other,0
16683,22749,100through500,Pvt Ltd,0
16684,2906,100through500,Pvt Ltd,0
16685,19634,500through999,Pvt Ltd,0
16686,11752,50through99,Pvt Ltd,0
16687,22474,50through99,Pvt Ltd,0
16688,10450,10through49,Pvt Ltd,1
16689,12135,50through99,Pvt Ltd,0
16690,26284,1000through4999,Pvt Ltd,0
16691,16146,10through49,Pvt Ltd,0
16692,28547,10000+,Pvt Ltd,0
16693,20787,5000through9999,Pvt Ltd,0
16694,5949,500through999,Pvt Ltd,0
16695,25167,10through49,Pvt Ltd,1
16696,6716,1000through4999,Pvt Ltd,0
16697,21812,50through99,Pvt Ltd,0
16698,18538,10through49,NGO,0
16699,30138,50through99,Pvt Ltd,0
16700,815,10000+,Pvt Ltd,0
16701,8727,50through99,Pvt Ltd,0
16702,15873,10through49,Pvt Ltd,0
16703,21635,5000through9999,Pvt Ltd,0
16704,29363,50through99,Pvt Ltd,1
16705,23569,50through99,Pvt Ltd,0
16706,17792,50through99,Pvt Ltd,0
16707,4770,50through99,Pvt Ltd,0
16708,32793,<10,Pvt Ltd,0
16709,14614,100through500,Pvt Ltd,1
16710,15548,100through500,NGO,0
16711,6033,<10,Pvt Ltd,0
16712,7549,1000through4999,Pvt Ltd,0
16713,8384,10through49,Early Stage Startup,0
16714,23322,10000+,Pvt Ltd,1
16715,22289,50through99,Pvt Ltd,0
16716,14272,100through500,Pvt Ltd,0
16717,17068,100through500,Pvt Ltd,1
16718,12816,50through99,Pvt Ltd,0
16719,22952,50through99,Pvt Ltd,0
16720,18052,50through99,Pvt Ltd,0
16721,11746,10000+,Pvt Ltd,1
16722,3470,50through99,Funded Startup,0
16723,17588,100through500,Pvt Ltd,1
16724,1368,10000+,Pvt Ltd,0
16725,14899,50through99,Pvt Ltd,1
16726,32934,100through500,Pvt Ltd,0
16727,13533,10through49,Pvt Ltd,1
16728,4207,500through999,Pvt Ltd,0
16729,26832,10000+,Pvt Ltd,0
16730,8548,1000through4999,Pvt Ltd,0
16731,959,10000+,Pvt Ltd,0
16732,21389,<10,Pvt Ltd,0
16733,28722,500through999,Pvt Ltd,0
16734,17466,50through99,Pvt Ltd,1
16735,27588,50through99,Pvt Ltd,0
16736,19346,50through99,Pvt Ltd,1
16737,1762,5000through9999,Pvt Ltd,0
16738,18584,10000+,Pvt Ltd,1
16739,18547,10through49,Pvt Ltd,1
16740,18008,50through99,Pvt Ltd,0
16741,21281,1000through4999,Pvt Ltd,0
16742,3330,10000+,Public Sector,0
16743,32728,50through99,Pvt Ltd,0
16744,2653,5000through9999,Pvt Ltd,0
16745,4507,50through99,Pvt Ltd,0
16746,15318,50through99,Pvt Ltd,1
16747,28703,100through500,Pvt Ltd,0
16748,23941,50through99,Pvt Ltd,0
16749,3977,<10,Funded Startup,0
16750,8507,50through99,Pvt Ltd,0
16751,20888,100through500,Pvt Ltd,1
16752,28419,50through99,Pvt Ltd,0
16753,21732,50through99,Pvt Ltd,1
16754,13398,<10,Pvt Ltd,0
16755,1741,50through99,Pvt Ltd,0
16756,19704,<10,Pvt Ltd,0
16758,23769,50through99,Pvt Ltd,0
16759,7384,1000through4999,Pvt Ltd,0
16760,2468,50through99,Pvt Ltd,0
16761,7421,50through99,Pvt Ltd,0
16762,23402,50through99,Pvt Ltd,1
16763,15215,50through99,Pvt Ltd,0
16764,6758,50through99,Pvt Ltd,0
16765,12323,50through99,Pvt Ltd,0
16766,18913,50through99,Pvt Ltd,0
16767,30199,50through99,Pvt Ltd,0
16768,19546,100through500,Pvt Ltd,1
16769,14937,50through99,Pvt Ltd,0
16770,10393,1000through4999,NGO,0
16771,16719,50through99,Pvt Ltd,0
16772,17302,100through500,Pvt Ltd,0
16773,24303,10through49,Pvt Ltd,1
16774,23280,50through99,Pvt Ltd,1
16775,32688,5000through9999,Pvt Ltd,0
16776,22984,50through99,Pvt Ltd,0
16777,16910,1000through4999,Pvt Ltd,0
16778,17098,5000through9999,Pvt Ltd,0
16779,13318,100through500,Pvt Ltd,0
16780,10704,50through99,Pvt Ltd,0
16781,4462,1000through4999,Pvt Ltd,0
16782,29437,10through49,Funded Startup,0
16783,31701,50through99,Pvt Ltd,0
16784,10486,500through999,Public Sector,1
16785,26858,10through49,Early Stage Startup,0
16786,21409,50through99,Pvt Ltd,0
16787,1217,50through99,Pvt Ltd,0
16788,18362,1000through4999,Pvt Ltd,0
16789,8369,500through999,Public Sector,0
16790,844,500through999,Public Sector,0
16791,31898,<10,Funded Startup,0
16792,5270,<10,NGO,1
16793,22540,5000through9999,Pvt Ltd,1
16794,10692,500through999,Pvt Ltd,0
16795,15261,10000+,Pvt Ltd,0
16796,22781,50through99,Pvt Ltd,0
16797,29951,50through99,Pvt Ltd,0
16798,31794,1000through4999,NGO,0
16799,14757,100through500,Pvt Ltd,1
16801,802,1000through4999,Pvt Ltd,0
16802,12182,50through99,Pvt Ltd,0
16803,24308,10through49,Funded Startup,1
16804,19276,50through99,Pvt Ltd,1
16805,25302,100through500,Pvt Ltd,0
16806,24329,<10,Pvt Ltd,0
16807,16156,50through99,Pvt Ltd,0
16808,23579,10through49,Pvt Ltd,0
16809,2023,1000through4999,Pvt Ltd,1
16810,2976,10through49,Pvt Ltd,0
16811,24673,100through500,Other,0
16812,6221,100through500,Pvt Ltd,0
16813,2103,100through500,Pvt Ltd,1
16814,1797,50through99,Public Sector,1
16815,16893,10000+,Pvt Ltd,0
16816,1378,50through99,Pvt Ltd,0
16817,32709,100through500,Pvt Ltd,0
16818,8893,10000+,Pvt Ltd,0
16819,841,5000through9999,Other,0
16820,7962,10000+,Pvt Ltd,0
16821,24255,50through99,Pvt Ltd,1
16822,18164,50through99,Funded Startup,0
16823,7051,50through99,Pvt Ltd,0
16824,15071,50through99,Pvt Ltd,1
16825,281,50through99,Funded Startup,0
16826,29489,100through500,Pvt Ltd,1
16827,16480,50through99,Pvt Ltd,0
16828,17604,<10,Pvt Ltd,0
16829,29442,10through49,Early Stage Startup,0
16830,13281,50through99,Pvt Ltd,0
16831,22572,10000+,Pvt Ltd,1
16832,21003,10000+,Pvt Ltd,0
16833,10915,50through99,Pvt Ltd,0
16834,9886,100through500,Pvt Ltd,0
16835,23300,10through49,Funded Startup,0
16836,26029,50through99,Pvt Ltd,1
16837,16394,10000+,Pvt Ltd,0
16838,8631,50through99,Pvt Ltd,0
16839,33035,1000through4999,Pvt Ltd,0
16840,9961,50through99,Pvt Ltd,0
16841,14197,10through49,Early Stage Startup,0
16842,12766,10000+,NGO,0
16843,11165,5000through9999,Pvt Ltd,0
16844,33211,100through500,Pvt Ltd,0
16845,28716,50through99,Funded Startup,0
16846,33310,10000+,Pvt Ltd,0
16847,28266,100through500,Early Stage Startup,1
16848,10953,<10,Pvt Ltd,0
16849,7181,50through99,Pvt Ltd,1
16850,23638,50through99,Pvt Ltd,0
16851,11653,10through49,Pvt Ltd,0
16852,3049,1000through4999,Pvt Ltd,0
16853,20024,10through49,Pvt Ltd,0
16854,19453,50through99,Pvt Ltd,0
16855,10528,100through500,Pvt Ltd,0
16856,4415,10000+,Pvt Ltd,0
16857,16746,50through99,Pvt Ltd,0
16858,33143,1000through4999,NGO,1
16859,25799,50through99,Pvt Ltd,0
16860,22521,50through99,Pvt Ltd,0
16861,21065,50through99,Pvt Ltd,0
16862,17052,50through99,Pvt Ltd,1
16863,13545,5000through9999,Pvt Ltd,0
16864,3913,50through99,Funded Startup,0
16865,25599,10000+,Pvt Ltd,0
16866,3726,10through49,Pvt Ltd,0
16867,18196,50through99,Pvt Ltd,0
16868,30411,10000+,Pvt Ltd,0
16869,7685,10000+,Pvt Ltd,0
16870,5865,50through99,Pvt Ltd,0
16871,1892,50through99,Pvt Ltd,1
16872,17173,500through999,NGO,0
16873,10464,10through49,Pvt Ltd,0
16874,26050,50through99,Pvt Ltd,0
16875,31946,100through500,Pvt Ltd,0
16876,4719,<10,Pvt Ltd,0
16877,9311,<10,Pvt Ltd,0
16878,29146,50through99,Funded Startup,0
16879,8992,50through99,Funded Startup,0
16880,4028,50through99,Pvt Ltd,0
16881,28071,10000+,NGO,0
16882,31205,10000+,Pvt Ltd,0
16883,32247,10through49,Pvt Ltd,0
16884,21073,50through99,Pvt Ltd,0
16885,7449,10through49,Pvt Ltd,0
16886,17120,10through49,Pvt Ltd,1
16887,15993,100through500,Pvt Ltd,0
16888,30692,50through99,Pvt Ltd,1
16889,22158,10000+,Pvt Ltd,0
16890,23190,50through99,Pvt Ltd,0
16891,22844,100through500,Pvt Ltd,0
16892,10766,50through99,Pvt Ltd,0
16893,13972,10through49,Pvt Ltd,0
16894,10727,10through49,Pvt Ltd,0
16895,26218,1000through4999,Pvt Ltd,1
16896,29401,<10,Pvt Ltd,0
16897,31328,10000+,Public Sector,1
16898,15595,100through500,Pvt Ltd,0
16899,29085,50through99,Pvt Ltd,1
16900,15738,50through99,Pvt Ltd,0
16901,8149,50through99,Pvt Ltd,0
16902,13210,1000through4999,Public Sector,0
16903,18361,50through99,Pvt Ltd,0
16904,21969,10through49,Pvt Ltd,0
16905,1603,100through500,Pvt Ltd,0
16906,7226,100through500,Pvt Ltd,0
16907,26827,50through99,Pvt Ltd,0
16909,980,50through99,NGO,0
16910,4251,5000through9999,Pvt Ltd,0
16911,15174,10000+,Pvt Ltd,0
16912,29261,100through500,Early Stage Startup,0
16913,27990,50through99,Pvt Ltd,0
16914,11990,50through99,Pvt Ltd,0
16915,24730,100through500,Pvt Ltd,0
16916,18650,5000through9999,Pvt Ltd,1
16917,19452,5000through9999,Pvt Ltd,1
16918,4405,50through99,Funded Startup,0
16919,14790,50through99,Pvt Ltd,0
16920,4327,<10,Pvt Ltd,0
16921,10844,100through500,Pvt Ltd,0
16922,17215,50through99,Pvt Ltd,1
16923,10351,<10,Funded Startup,0
16924,29256,<10,Early Stage Startup,0
16925,12966,50through99,Other,0
16926,33305,50through99,Pvt Ltd,0
16927,23760,50through99,Pvt Ltd,0
16928,25803,50through99,Pvt Ltd,0
16929,22144,<10,Pvt Ltd,0
16930,11028,10000+,Public Sector,1
16931,11828,100through500,Pvt Ltd,0
16932,1693,50through99,Pvt Ltd,1
16934,26336,50through99,Pvt Ltd,0
16935,8689,50through99,Pvt Ltd,0
16936,22262,500through999,Pvt Ltd,0
16937,7829,50through99,Pvt Ltd,0
16938,23940,10000+,Pvt Ltd,0
16940,5355,10000+,Pvt Ltd,0
16941,26145,50through99,Pvt Ltd,0
16942,11213,50through99,Public Sector,0
16943,11512,50through99,Pvt Ltd,0
16944,27383,50through99,Pvt Ltd,0
16945,6102,50through99,Pvt Ltd,0
16946,287,100through500,Pvt Ltd,0
16947,5963,<10,Pvt Ltd,0
16948,13830,50through99,Funded Startup,0
16949,18417,50through99,Pvt Ltd,0
16950,25256,50through99,Pvt Ltd,0
16951,24050,10through49,Public Sector,0
16952,8126,50through99,Pvt Ltd,0
16953,339,50through99,Pvt Ltd,0
16954,30102,10000+,Pvt Ltd,1
16955,28243,10000+,Pvt Ltd,1
16956,28412,50through99,Pvt Ltd,0
16957,29719,10000+,Pvt Ltd,0
16958,17568,50through99,Pvt Ltd,1
16959,1422,50through99,Pvt Ltd,0
16960,11183,100through500,Pvt Ltd,0
16962,11352,1000through4999,Pvt Ltd,1
16963,9907,100through500,Pvt Ltd,0
16964,7379,500through999,Pvt Ltd,0
16965,16959,50through99,Pvt Ltd,1
16966,10231,100through500,Early Stage Startup,0
16967,24524,50through99,Pvt Ltd,0
16968,1464,50through99,Pvt Ltd,0
16969,10581,50through99,Pvt Ltd,0
16970,5318,50through99,Pvt Ltd,1
16971,33155,<10,Pvt Ltd,1
16972,20566,100through500,Pvt Ltd,0
16973,8502,50through99,Pvt Ltd,0
16974,10156,50through99,Pvt Ltd,0
16975,8253,100through500,Pvt Ltd,0
16976,31875,50through99,Pvt Ltd,0
16977,12563,10through49,Public Sector,0
16978,30161,500through999,Pvt Ltd,0
16979,27789,50through99,Pvt Ltd,1
16980,2406,<10,Pvt Ltd,1
16981,12525,10through49,Pvt Ltd,0
16982,13482,50through99,Pvt Ltd,0
16983,7103,50through99,Pvt Ltd,0
16984,3591,5000through9999,Public Sector,1
16985,29350,10000+,Pvt Ltd,0
16987,27095,500through999,Pvt Ltd,0
16988,20487,50through99,Pvt Ltd,0
16989,22513,100through500,NGO,1
16990,29912,<10,Pvt Ltd,0
16991,30992,50through99,Pvt Ltd,0
16992,23666,50through99,Pvt Ltd,0
16993,5916,100through500,Pvt Ltd,0
16994,16512,<10,Pvt Ltd,0
16995,14762,50through99,Pvt Ltd,0
16996,12869,50through99,Pvt Ltd,0
16997,26174,10000+,Pvt Ltd,0
16998,22248,100through500,Other,1
16999,15934,100through500,Pvt Ltd,0
17000,26773,50through99,Pvt Ltd,0
17001,17289,<10,Pvt Ltd,0
17002,30698,50through99,Pvt Ltd,1
17003,31246,100through500,Other,0
17005,22107,50through99,Pvt Ltd,0
17006,22516,50through99,Pvt Ltd,1
17007,16417,100through500,NGO,0
17008,2186,50through99,Pvt Ltd,0
17009,18145,50through99,Pvt Ltd,0
17010,33173,100through500,Pvt Ltd,0
17011,16326,100through500,Pvt Ltd,0
17012,3888,50through99,Pvt Ltd,1
17013,1133,10000+,Pvt Ltd,0
17015,30973,50through99,Pvt Ltd,0
17016,18718,10000+,Pvt Ltd,1
17017,20799,1000through4999,NGO,0
17019,22860,100through500,Pvt Ltd,0
17020,26335,100through500,Public Sector,0
17021,20739,10through49,Early Stage Startup,0
17022,9708,50through99,Pvt Ltd,0
17023,7489,50through99,Pvt Ltd,0
17024,4729,50through99,Pvt Ltd,1
17025,16493,1000through4999,NGO,0
17026,11915,50through99,Pvt Ltd,0
17027,10200,50through99,Pvt Ltd,0
17028,3924,50through99,Pvt Ltd,0
17029,31251,50through99,Pvt Ltd,0
17030,32426,50through99,Pvt Ltd,0
17031,24476,50through99,Pvt Ltd,1
17032,1043,10through49,Early Stage Startup,0
17034,12510,100through500,Pvt Ltd,1
17035,21369,<10,Public Sector,0
17036,15016,50through99,Pvt Ltd,1
17037,20307,50through99,Pvt Ltd,1
17038,9920,100through500,Pvt Ltd,0
17039,32805,500through999,Pvt Ltd,1
17040,2235,10000+,Pvt Ltd,0
17041,31022,50through99,Pvt Ltd,0
17042,31064,50through99,Pvt Ltd,0
17043,8656,<10,Pvt Ltd,1
17044,2740,<10,Pvt Ltd,0
17045,21310,10through49,Pvt Ltd,0
17046,1733,10through49,Pvt Ltd,0
17047,12559,50through99,Pvt Ltd,0
17048,26868,50through99,Pvt Ltd,0
17049,14198,10000+,Pvt Ltd,0
17050,29870,100through500,Pvt Ltd,0
17051,9115,<10,Early Stage Startup,0
17053,23510,50through99,Pvt Ltd,0
17054,32033,500through999,Pvt Ltd,0
17055,7883,10through49,Pvt Ltd,0
17056,32492,50through99,Pvt Ltd,1
17057,13616,50through99,Pvt Ltd,0
17058,4292,50through99,Pvt Ltd,0
17059,31265,50through99,Pvt Ltd,0
17060,23814,50through99,Pvt Ltd,0
17061,26731,10000+,Pvt Ltd,0
17062,24724,50through99,Pvt Ltd,1
17063,8967,50through99,Pvt Ltd,1
17064,14897,50through99,Pvt Ltd,0
17065,8159,50through99,Pvt Ltd,0
17066,11101,10through49,Funded Startup,0
17067,18499,50through99,Pvt Ltd,1
17068,32931,50through99,Pvt Ltd,0
17069,143,10through49,Pvt Ltd,1
17070,8180,50through99,Pvt Ltd,0
17071,1473,10000+,Pvt Ltd,0
17072,5116,50through99,Pvt Ltd,0
17073,18010,50through99,Pvt Ltd,0
17074,22809,50through99,Pvt Ltd,1
17075,31811,1000through4999,Pvt Ltd,0
17076,9737,500through999,Pvt Ltd,1
17077,8371,100through500,Pvt Ltd,0
17079,13719,1000through4999,Pvt Ltd,0
17080,6951,50through99,Pvt Ltd,0
17081,2176,50through99,Pvt Ltd,0
17082,29601,50through99,Pvt Ltd,0
17083,14864,1000through4999,Public Sector,0
17084,11757,50through99,Pvt Ltd,0
17085,23967,50through99,Pvt Ltd,0
17086,23787,<10,Early Stage Startup,0
17087,15420,10000+,Pvt Ltd,0
17088,18460,50through99,Pvt Ltd,1
17089,32777,50through99,Pvt Ltd,0
17091,3249,<10,Funded Startup,0
17092,32230,50through99,Pvt Ltd,1
17094,13137,10000+,NGO,0
17095,9902,50through99,Pvt Ltd,1
17096,31391,50through99,Pvt Ltd,1
17097,10210,<10,Early Stage Startup,0
17098,6580,50through99,Pvt Ltd,0
17099,19926,<10,Early Stage Startup,0
17100,701,100through500,Pvt Ltd,0
17101,23486,50through99,Pvt Ltd,0
17102,33311,100through500,Public Sector,0
17103,24646,100through500,Pvt Ltd,0
17104,19580,500through999,Funded Startup,0
17105,12467,50through99,Funded Startup,0
17106,18315,50through99,Pvt Ltd,0
17107,11342,10000+,Pvt Ltd,0
17108,25350,<10,Early Stage Startup,1
17109,26439,50through99,Pvt Ltd,0
17110,8549,50through99,Pvt Ltd,1
17111,28851,5000through9999,Pvt Ltd,0
17112,29024,1000through4999,Public Sector,1
17113,8770,100through500,Pvt Ltd,0
17114,23289,50through99,Pvt Ltd,0
17115,1822,1000through4999,Pvt Ltd,0
17116,15830,50through99,Early Stage Startup,0
17117,11946,50through99,Pvt Ltd,1
17118,709,50through99,Pvt Ltd,0
17119,12489,50through99,Pvt Ltd,0
17120,32386,10000+,Pvt Ltd,0
17121,22979,10000+,Pvt Ltd,1
17122,2860,50through99,Pvt Ltd,0
17124,24867,50through99,Pvt Ltd,1
17125,14623,50through99,Funded Startup,0
17126,719,50through99,Pvt Ltd,0
17127,16250,50through99,Pvt Ltd,1
17128,26977,50through99,Pvt Ltd,0
17129,29137,10through49,Early Stage Startup,0
17130,14494,100through500,Funded Startup,0
17131,18678,<10,Pvt Ltd,0
17133,17046,50through99,Pvt Ltd,0
17134,10326,10000+,Pvt Ltd,1
17135,21892,50through99,Pvt Ltd,0
17136,12662,1000through4999,Pvt Ltd,0
17137,31277,100through500,Pvt Ltd,0
17138,9650,50through99,Pvt Ltd,0
17139,24645,50through99,Pvt Ltd,0
17140,2158,50through99,Pvt Ltd,1
17141,32742,50through99,Pvt Ltd,0
17142,5303,50through99,Pvt Ltd,0
17143,12548,100through500,Pvt Ltd,0
17144,23036,<10,Funded Startup,0
17145,30493,50through99,Pvt Ltd,0
17146,23134,50through99,Pvt Ltd,0
17147,23198,10through49,Pvt Ltd,0
17148,29426,50through99,Pvt Ltd,0
17149,18295,50through99,Funded Startup,0
17150,1608,50through99,Funded Startup,0
17151,15063,50through99,Pvt Ltd,0
17152,15089,500through999,Pvt Ltd,1
17153,29927,50through99,Pvt Ltd,1
17154,10824,50through99,Pvt Ltd,0
17155,2507,500through999,Pvt Ltd,0
17156,20260,50through99,Pvt Ltd,0
17157,25272,50through99,Pvt Ltd,0
17158,10976,50through99,Pvt Ltd,1
17159,27825,100through500,Pvt Ltd,0
17160,16229,50through99,Pvt Ltd,0
17161,1170,100through500,Pvt Ltd,0
17163,30651,100through500,Pvt Ltd,0
17164,9109,10through49,Funded Startup,0
17165,7473,10through49,Public Sector,0
17166,27451,50through99,Pvt Ltd,0
17167,1425,50through99,Pvt Ltd,0
17168,19687,50through99,Pvt Ltd,0
17169,7718,100through500,Pvt Ltd,0
17170,2516,<10,Pvt Ltd,0
17171,29391,50through99,Pvt Ltd,1
17172,7355,50through99,Pvt Ltd,0
17173,29307,100through500,Pvt Ltd,1
17174,11720,5000through9999,Pvt Ltd,0
17175,24065,50through99,Pvt Ltd,0
17176,27005,50through99,Pvt Ltd,1
17177,5257,1000through4999,Pvt Ltd,0
17178,18533,50through99,Pvt Ltd,0
17179,32891,50through99,Pvt Ltd,0
17180,9909,1000through4999,Pvt Ltd,1
17181,24284,50through99,Pvt Ltd,1
17182,7686,50through99,Pvt Ltd,1
17183,17572,50through99,Pvt Ltd,1
17184,23014,10000+,Pvt Ltd,0
17185,19112,10000+,NGO,0
17186,1345,500through999,Pvt Ltd,0
17187,20387,50through99,Pvt Ltd,0
17188,31928,100through500,Pvt Ltd,0
17189,19587,50through99,Pvt Ltd,1
17190,9331,10000+,Pvt Ltd,0
17191,612,50through99,NGO,1
17192,10835,1000through4999,Pvt Ltd,1
17193,22539,1000through4999,Pvt Ltd,0
17195,102,100through500,Funded Startup,0
17196,2040,50through99,Pvt Ltd,1
17197,19802,100through500,Pvt Ltd,0
17198,32967,50through99,Pvt Ltd,0
17199,4267,50through99,Pvt Ltd,0
17200,17136,10000+,Pvt Ltd,0
17201,33170,50through99,Pvt Ltd,0
17202,20986,50through99,Pvt Ltd,0
17203,17284,100through500,Pvt Ltd,0
17205,21097,100through500,Pvt Ltd,1
17206,6557,<10,Pvt Ltd,0
17207,5421,50through99,Pvt Ltd,0
17208,21140,50through99,Pvt Ltd,0
17209,21889,500through999,Pvt Ltd,0
17210,24359,50through99,Pvt Ltd,1
17211,3554,100through500,Pvt Ltd,0
17212,10559,50through99,Pvt Ltd,0
17213,20985,50through99,Pvt Ltd,0
17214,3706,50through99,Pvt Ltd,1
17216,12158,10through49,Funded Startup,0
17217,28990,<10,Funded Startup,0
17218,13045,500through999,Pvt Ltd,0
17219,1039,50through99,Pvt Ltd,0
17220,19080,500through999,Funded Startup,0
17221,4859,100through500,Pvt Ltd,0
17222,16194,100through500,Pvt Ltd,1
17223,4936,10through49,Pvt Ltd,0
17224,4152,500through999,Pvt Ltd,0
17225,8840,10through49,Pvt Ltd,1
17226,3701,10through49,Pvt Ltd,0
17227,29448,50through99,Pvt Ltd,1
17228,27869,1000through4999,Pvt Ltd,1
17229,32675,10through49,Pvt Ltd,0
17230,6836,50through99,Public Sector,0
17231,11317,50through99,Funded Startup,0
17232,15517,1000through4999,Public Sector,0
17233,567,50through99,Pvt Ltd,0
17234,9049,50through99,Pvt Ltd,0
17235,5741,50through99,Pvt Ltd,0
17236,24983,1000through4999,Public Sector,0
17237,9400,<10,Pvt Ltd,0
17238,29813,500through999,Pvt Ltd,0
17239,27221,10through49,Pvt Ltd,0
17240,25760,50through99,Pvt Ltd,1
17241,28318,<10,Pvt Ltd,0
17242,24009,10000+,Pvt Ltd,1
17243,11108,50through99,Pvt Ltd,0
17244,30628,10000+,Pvt Ltd,0
17245,4755,50through99,Pvt Ltd,1
17246,8310,100through500,Pvt Ltd,0
17247,25270,10000+,Pvt Ltd,0
17248,8260,50through99,Pvt Ltd,1
17249,4558,50through99,Pvt Ltd,0
17250,21299,10000+,Pvt Ltd,0
17251,6691,50through99,Pvt Ltd,1
17252,10536,50through99,Pvt Ltd,0
17253,23373,10000+,Pvt Ltd,1
17254,19108,100through500,Pvt Ltd,0
17255,16187,50through99,Pvt Ltd,0
17256,3849,50through99,Pvt Ltd,0
17257,5784,50through99,Pvt Ltd,1
17258,4740,<10,Pvt Ltd,0
17259,31502,100through500,Pvt Ltd,0
17260,12015,1000through4999,Pvt Ltd,0
17261,13563,10through49,Pvt Ltd,1
17262,14103,100through500,Pvt Ltd,0
17263,7165,10through49,Early Stage Startup,1
17264,12627,50through99,Pvt Ltd,1
17265,27792,50through99,Pvt Ltd,0
17266,3170,100through500,Pvt Ltd,0
17267,28327,50through99,Pvt Ltd,0
17268,32566,50through99,Pvt Ltd,0
17269,18797,50through99,Pvt Ltd,0
17270,26704,50through99,Pvt Ltd,0
17271,19444,50through99,Pvt Ltd,1
17272,27388,10000+,Pvt Ltd,1
17273,28852,50through99,Pvt Ltd,0
17274,30054,50through99,Pvt Ltd,0
17275,7855,500through999,Pvt Ltd,0
17276,26653,50through99,Early Stage Startup,0
17277,23340,10through49,Pvt Ltd,1
17278,16371,<10,Pvt Ltd,1
17279,8191,10through49,Pvt Ltd,0
17280,15508,1000through4999,Pvt Ltd,0
17281,31096,<10,Pvt Ltd,0
17282,5814,50through99,Pvt Ltd,1
17283,30092,100through500,Pvt Ltd,0
17284,23410,5000through9999,Pvt Ltd,0
17285,19532,50through99,Pvt Ltd,0
17286,18062,100through500,Pvt Ltd,0
17287,32859,5000through9999,Pvt Ltd,1
17288,16968,10000+,Pvt Ltd,0
17289,15042,10000+,Pvt Ltd,1
17290,14065,500through999,Pvt Ltd,0
17291,4144,<10,Pvt Ltd,0
17292,11007,50through99,Pvt Ltd,1
17293,782,<10,NGO,0
17294,32422,10through49,Early Stage Startup,0
17295,5317,50through99,Funded Startup,0
17296,13589,50through99,Pvt Ltd,1
17297,31009,100through500,Pvt Ltd,0
17298,19630,50through99,Pvt Ltd,0
17299,14465,<10,Pvt Ltd,0
17300,14286,<10,Early Stage Startup,0
17301,17103,50through99,Pvt Ltd,1
17302,9906,1000through4999,Pvt Ltd,0
17303,22280,500through999,Public Sector,0
17304,1164,100through500,Pvt Ltd,0
17305,18184,1000through4999,Pvt Ltd,0
17306,5808,50through99,Pvt Ltd,0
17307,32578,10through49,Pvt Ltd,1
17308,26537,<10,Early Stage Startup,1
17309,28917,<10,Pvt Ltd,0
17310,29741,10000+,Pvt Ltd,0
17311,3968,50through99,Pvt Ltd,0
17312,17213,50through99,Pvt Ltd,1
17313,17987,50through99,Pvt Ltd,0
17314,2914,50through99,Pvt Ltd,0
17315,25444,100through500,Pvt Ltd,0
17316,29175,100through500,Pvt Ltd,0
17317,10189,500through999,Pvt Ltd,0
17319,11480,50through99,Pvt Ltd,0
17320,20261,10through49,Pvt Ltd,1
17321,1,50through99,Pvt Ltd,0
17322,855,500through999,Pvt Ltd,0
17323,25438,1000through4999,Pvt Ltd,0
17324,15257,50through99,Pvt Ltd,0
17325,30200,10000+,Pvt Ltd,0
17326,29473,5000through9999,Public Sector,0
17327,25722,50through99,Pvt Ltd,0
17328,20402,50through99,Funded Startup,1
